"","Gn1","Gn2","interaction"
"3819","Potentilla","Veronica","interactsWith"
"3820","Potentilla","Viola","interactsWith"
"3821","Ranunculus","Sibbaldia","interactsWith"
"3822","Ranunculus","Taraxacum","interactsWith"
"3823","Ranunculus","Tephroseris","interactsWith"
"3824","Ranunculus","Veronica","interactsWith"
"3825","Ranunculus","Viola","interactsWith"
"3826","Sibbaldia","Taraxacum","interactsWith"
"3827","Sibbaldia","Veronica","interactsWith"
"3828","Taraxacum","Viola","interactsWith"
"3829","Veronica","Viola","interactsWith"
"3830","Agrostis","Anemone","interactsWith"
"3831","Agrostis","Anthoxanthum","interactsWith"
"3832","Agrostis","Calamagrostis","interactsWith"
"3833","Agrostis","Calamagrostis","hasHost"
"3834","Agrostis","Deschampsia","interactsWith"
"3835","Agrostis","Euphrasia","interactsWith"
"3836","Agrostis","Festuca","interactsWith"
"3837","Agrostis","Galium","interactsWith"
"3838","Agrostis","Gentiana","interactsWith"
"3839","Agrostis","Luzula","interactsWith"
"3840","Agrostis","Ranunculus","interactsWith"
"3841","Agrostis","Sibbaldia","interactsWith"
"3842","Agrostis","Veronica","interactsWith"
"3843","Anemone","Antennaria","interactsWith"
"3844","Anemone","Anthoxanthum","interactsWith"
"3845","Anemone","Calamagrostis","interactsWith"
"3846","Anemone","Campanula","interactsWith"
"3847","Anemone","Carex","interactsWith"
"3848","Anemone","Carex","flowersVisitedBy"
"3849","Anemone","Deschampsia","interactsWith"
"3850","Anemone","Erigeron","interactsWith"
"3851","Anemone","Festuca","interactsWith"
"3852","Anemone","Galium","interactsWith"
"3853","Anemone","Gentiana","interactsWith"
"3854","Anemone","Hedysarum","interactsWith"
"3855","Anemone","Luzula","interactsWith"
"3856","Anemone","Minuartia","interactsWith"
"3857","Anemone","Pedicularis","interactsWith"
"3858","Anemone","Ranunculus","interactsWith"
"3859","Anemone","Sibbaldia","interactsWith"
"3860","Anemone","Taraxacum","interactsWith"
"3861","Anemone","Veronica","interactsWith"
"3862","Anemone","Viola","interactsWith"
"3863","Antennaria","Anthoxanthum","interactsWith"
"3864","Antennaria","Calamagrostis","interactsWith"
"3865","Antennaria","Campanula","interactsWith"
"3866","Antennaria","Deschampsia","interactsWith"
"3867","Antennaria","Festuca","interactsWith"
"3868","Antennaria","Luzula","interactsWith"
"3869","Antennaria","Minuartia","interactsWith"
"3870","Antennaria","Pedicularis","interactsWith"
"3871","Antennaria","Sibbaldia","interactsWith"
"3872","Antennaria","Taraxacum","interactsWith"
"3873","Antennaria","Veronica","interactsWith"
"3874","Anthoxanthum","Calamagrostis","interactsWith"
"3875","Arenaria","Calamagrostis","interactsWith"
"3876","Arenaria","Calamagrostis","hasHost"
"3877","Arenaria","Calamagrostis","adjacentTo"
"3878","Arenaria","Campanula","pollinates"
"3879","Arenaria","Carex","flowersVisitedBy"
"3880","Arenaria","Carex","hasHost"
"3881","Arenaria","Carex","interactsWith"
"3882","Arenaria","Carex","adjacentTo"
"3883","Arenaria","Deschampsia","eats"
"3884","Arenaria","Deschampsia","hasHost"
"3885","Arenaria","Deschampsia","interactsWith"
"3886","Arenaria","Erigeron","eats"
"3887","Arenaria","Erigeron","visits"
"3888","Arenaria","Erigeron","interactsWith"
"3889","Arenaria","Festuca","hasHost"
"3890","Arenaria","Festuca","pathogenOf"
"3891","Arenaria","Galium","eats"
"3892","Arenaria","Galium","visits"
"3893","Arenaria","Minuartia","interactsWith"
"3894","Arenaria","Ranunculus","hostOf"
"3895","Arenaria","Ranunculus","interactsWith"
"3896","Arenaria","Taraxacum","interactsWith"
"3897","Arenaria","Taraxacum","eats"
"3898","Arenaria","Taraxacum","visits"
"3899","Arenaria","Trifolium","pathogenOf"
"3900","Arenaria","Trifolium","eats"
"3901","Arenaria","Viola","eats"
"3902","Arenaria","Viola","flowersVisitedBy"
"3903","Arenaria","Viola","visitsFlowersOf"
"3904","Arenaria","Viola","visits"
"3905","Calamagrostis","Campanula","interactsWith"
"3906","Calamagrostis","Campanula","adjacentTo"
"3907","Calamagrostis","Carex","interactsWith"
"3908","Calamagrostis","Carex","adjacentTo"
"3909","Calamagrostis","Deschampsia","interactsWith"
"3910","Calamagrostis","Erigeron","interactsWith"
"3911","Calamagrostis","Euphrasia","interactsWith"
"3912","Calamagrostis","Festuca","interactsWith"
"3913","Calamagrostis","Galium","interactsWith"
"3914","Calamagrostis","Hedysarum","interactsWith"
"3915","Calamagrostis","Luzula","interactsWith"
"3916","Calamagrostis","Luzula","adjacentTo"
"3917","Calamagrostis","Minuartia","interactsWith"
"3918","Calamagrostis","Pedicularis","interactsWith"
"3919","Calamagrostis","Pedicularis","adjacentTo"
"3920","Calamagrostis","Ranunculus","interactsWith"
"3921","Calamagrostis","Taraxacum","interactsWith"
"3922","Calamagrostis","Veronica","interactsWith"
"3923","Calamagrostis","Viola","interactsWith"
"3924","Campanula","Erigeron","interactsWith"
"3925","Campanula","Trifolium","hasHost"
"3926","Carex","Euphrasia","interactsWith"
"3927","Carex","Matricaria","interactsWith"
"3928","Carex","Trifolium","interactsWith"
"3929","Deschampsia","Erigeron","interactsWith"
"3930","Erigeron","Festuca","interactsWith"
"3931","Erigeron","Galium","interactsWith"
"3932","Erigeron","Hedysarum","interactsWith"
"3933","Erigeron","Luzula","interactsWith"
"3934","Erigeron","Minuartia","interactsWith"
"3935","Erigeron","Sibbaldia","interactsWith"
"3936","Erigeron","Taraxacum","interactsWith"
"3937","Erigeron","Trifolium","interactsWith"
"3938","Erigeron","Veronica","interactsWith"
"3939","Euphrasia","Festuca","interactsWith"
"3940","Festuca","Trifolium","interactsWith"
"3941","Leontodon","Trifolium","interactsWith"
"3942","Ranunculus","Trifolium","interactsWith"
"3943","Taraxacum","Trifolium","interactsWith"
